source_id,model_id,column_id,team_id,column_category,conclusion_certainty,conclusion_direction,source_label
tit,Bowral-1-1-1,rear_area,Bowral,rear_location,qualified,mixed,bluetit (teams = 77)
tit,Bowral-1-1-1,home_or_away,Bowral,experimental_treatment,qualified,mixed,bluetit (teams = 77)
tit,Bowral-1-1-1,rear_d0_rear_nest_brood_size,Bowral,siblings,qualified,mixed,bluetit (teams = 77)
tit,Bowral-1-1-1,net_rearing_manipulation,Bowral,experimental_treatment,qualified,mixed,bluetit (teams = 77)
tit,Bowral-1-1-1,Date_of_day14,Bowral,date,qualified,mixed,bluetit (teams = 77)
tit,Bowral-1-1-1,day14_measurer,Bowral,observer,qualified,mixed,bluetit (teams = 77)
tit,Bright-1-1-1,hatch_mom_Ring,Bright,parent,qualified,negative,bluetit (teams = 77)
tit,Bright-1-1-1,genetic_dad_ring_(WP_or_EP),Bright,parent,qualified,negative,bluetit (teams = 77)
tit,Bright-1-1-1,rear_area,Bright,rear_location,qualified,negative,bluetit (teams = 77)
tit,Bright-1-1-1,rear_Cs_at_start_of_rearing,Bright,siblings,qualified,negative,bluetit (teams = 77)
tit,Bright-1-1-1,Date_of_day14,Bright,date,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,hatch_year,Buchan,year,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,rear_nest_breed_ID,Buchan,id,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,rear_area,Buchan,rear_location,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,rear_nest_trt,Buchan,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,home_or_away,Buchan,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,rear_Cs_at_start_of_rearing,Buchan,siblings,qualified,negative,bluetit (teams = 77)
tit,Buchan-1-1-1,brood_reduction,Buchan,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Bunbur-1-1-1,hatch_nest_breed_ID,Bunbur,id,qualified,none,bluetit (teams = 77)
tit,Bunbur-1-1-1,rear_nest_breed_ID,Bunbur,id,qualified,none,bluetit (teams = 77)
tit,Bunbur-1-1-1,rear_d0_rear_nest_brood_size,Bunbur,siblings,qualified,none,bluetit (teams = 77)
tit,Bunbur-1-1-1,rear_Cs_at_start_of_rearing,Bunbur,siblings,qualified,none,bluetit (teams = 77)
tit,Bunbur-1-1-1,chick_sex_molec,Bunbur,sex,qualified,none,bluetit (teams = 77)
tit,Burnie-1-1-1,hatch_year,Burnie,year,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,hatch_Area,Burnie,hatch_location,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,hatch_Box,Burnie,hatch_location,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,hatch_mom_Ring,Burnie,parent,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,hatch_nest_dad_Ring,Burnie,parent,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,genetic_dad_ring_(WP_or_EP),Burnie,parent,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,rear_area,Burnie,rear_location,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,rear_Box,Burnie,rear_location,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,rear_mom_Ring,Burnie,parent,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,rear_dad_Ring,Burnie,parent,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,home_or_away,Burnie,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,net_rearing_manipulation,Burnie,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,Date_of_day14,Burnie,date,qualified,negative,bluetit (teams = 77)
tit,Burnie-1-1-1,manipulation_non,Burnie,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Byrock-1-1-1,hatch_year,Byrock,year,conclusive,negative,bluetit (teams = 77)
tit,Byrock-1-1-1,rear_nest_breed_ID,Byrock,id,conclusive,negative,bluetit (teams = 77)
tit,Byrock-1-1-1,d14_rear_nest_brood_size,Byrock,siblings,conclusive,negative,bluetit (teams = 77)
tit,Byrock-2-2-1,hatch_year,Byrock,year,conclusive,negative,bluetit (teams = 77)
tit,Byrock-2-2-1,rear_nest_breed_ID,Byrock,id,conclusive,negative,bluetit (teams = 77)
tit,Byrock-2-2-1,d14_rear_nest_brood_size,Byrock,siblings,conclusive,negative,bluetit (teams = 77)
tit,Caigun-2-2-1,hatch_year,Caigun,year,qualified,mixed,bluetit (teams = 77)
tit,Caigun-2-2-1,hatch_nest_OH,Caigun,date,qualified,mixed,bluetit (teams = 77)
tit,Caigun-2-2-1,rear_nest_breed_ID,Caigun,id,qualified,mixed,bluetit (teams = 77)
tit,Caigun-2-2-1,rear_mom_Ring,Caigun,parent,qualified,mixed,bluetit (teams = 77)
tit,Caigun-2-2-1,rear_Cs_at_start_of_rearing,Caigun,siblings,qualified,mixed,bluetit (teams = 77)
tit,Caigun-2-2-1,d14_rear_nest_brood_size,Caigun,siblings,qualified,mixed,bluetit (teams = 77)
tit,Caigun-2-2-1,chick_sex_molec,Caigun,sex,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,hatch_year,Caigun,year,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,hatch_nest_OH,Caigun,date,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,rear_nest_breed_ID,Caigun,id,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,rear_mom_Ring,Caigun,parent,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,rear_Cs_at_start_of_rearing,Caigun,siblings,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,d14_rear_nest_brood_size,Caigun,siblings,qualified,mixed,bluetit (teams = 77)
tit,Caigun-1-1-1,chick_sex_molec,Caigun,sex,qualified,mixed,bluetit (teams = 77)
tit,Cairns-1-1-1,hatch_year,Cairns,year,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,hatch_mom_Ring,Cairns,parent,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,hatch_nest_OH,Cairns,date,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,rear_nest_breed_ID,Cairns,id,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,rear_area,Cairns,rear_location,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,home_or_away,Cairns,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,day14_measurer,Cairns,observer,qualified,negative,bluetit (teams = 77)
tit,Cairns-1-1-1,percent_change,Cairns,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Camden-1-1-2,hatch_nest_breed_ID,Camden,id,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-2,d0_hatch_nest_brood_size,Camden,hatch_siblings,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-2,rear_nest_breed_ID,Camden,id,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-2,rear_nest_trt,Camden,experimental_treatment,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-2,rear_Cs_at_start_of_rearing,Camden,siblings,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-2,day14_measurer,Camden,observer,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-1,hatch_nest_breed_ID,Camden,id,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-1,d0_hatch_nest_brood_size,Camden,hatch_siblings,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-1,rear_nest_breed_ID,Camden,id,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-1,rear_nest_trt,Camden,experimental_treatment,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-1,rear_Cs_at_start_of_rearing,Camden,siblings,conclusive,none,bluetit (teams = 77)
tit,Camden-1-1-1,day14_measurer,Camden,observer,conclusive,none,bluetit (teams = 77)
tit,Cattai-2-2-2,hatch_year,Cattai,year,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,hatch_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,rear_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,rear_area,Cattai,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,rear_nest_trt,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,home_or_away,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,rear_Cs_at_start_of_rearing,Cattai,siblings,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-2,chick_sex_molec,Cattai,sex,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,hatch_year,Cattai,year,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,hatch_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,rear_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,rear_area,Cattai,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,rear_nest_trt,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,home_or_away,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,rear_Cs_at_start_of_rearing,Cattai,siblings,conclusive,negative,bluetit (teams = 77)
tit,Cattai-2-2-1,chick_sex_molec,Cattai,sex,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,hatch_year,Cattai,year,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,hatch_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,rear_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,rear_area,Cattai,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,rear_nest_trt,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,home_or_away,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,rear_Cs_at_start_of_rearing,Cattai,siblings,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-2,chick_sex_molec,Cattai,sex,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,hatch_year,Cattai,year,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,hatch_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,rear_nest_breed_ID,Cattai,id,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,rear_area,Cattai,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,rear_nest_trt,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,home_or_away,Cattai,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,rear_Cs_at_start_of_rearing,Cattai,siblings,conclusive,negative,bluetit (teams = 77)
tit,Cattai-1-1-1,chick_sex_molec,Cattai,sex,conclusive,negative,bluetit (teams = 77)
tit,Byrock-1-11-1,hatch_year,Byrock,year,conclusive,negative,bluetit (teams = 77)
tit,Byrock-1-11-1,rear_nest_breed_ID,Byrock,id,conclusive,negative,bluetit (teams = 77)
tit,Byrock-1-11-1,d14_rear_nest_brood_size,Byrock,siblings,conclusive,negative,bluetit (teams = 77)
tit,Byrock-1-11-1,day_14_weight,Byrock,weight,conclusive,negative,bluetit (teams = 77)
tit,Adelong-2-2-1,hatch_nest_breed_ID,Adelong,id,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,hatch_nest_CS,Adelong,hatch_siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,hatch_nest_OH,Adelong,date,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,d0_hatch_nest_brood_size,Adelong,hatch_siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,rear_nest_trt,Adelong,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,rear_Cs_at_start_of_rearing,Adelong,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,d14_rear_nest_brood_size,Adelong,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-2-2-1,relatedness,Adelong,genetics,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,hatch_nest_breed_ID,Adelong,id,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,hatch_nest_CS,Adelong,hatch_siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,hatch_nest_OH,Adelong,date,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,d0_hatch_nest_brood_size,Adelong,hatch_siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,rear_nest_trt,Adelong,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,rear_Cs_at_start_of_rearing,Adelong,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,d14_rear_nest_brood_size,Adelong,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Adelong-1-1-1,relatedness,Adelong,genetics,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-2,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,home_or_away,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,chick_sex_molec,Angasto,sex,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-2,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-1-1-1,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,home_or_away,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,chick_sex_molec,Angasto,sex,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-3-3-1,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,hatch_Area,Angasto,hatch_location,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,day_14_tarsus_length,Angasto,tarsus,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-2,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,hatch_Area,Angasto,hatch_location,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,home_or_away,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,day_14_tarsus_length,Angasto,tarsus,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,chick_sex_molec,Angasto,sex,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-2,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,hatch_Area,Angasto,hatch_location,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,day_14_tarsus_length,Angasto,tarsus,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-2-2-1,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,hatch_year,Angasto,year,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,hatch_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,hatch_Area,Angasto,hatch_location,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,hatch_nest_OH,Angasto,date,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,rear_nest_breed_ID,Angasto,id,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,rear_nest_trt,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,home_or_away,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,d14_rear_nest_brood_size,Angasto,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,day_14_tarsus_length,Angasto,tarsus,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,day14_measurer,Angasto,observer,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,chick_sex_molec,Angasto,sex,conclusive,mixed,bluetit (teams = 77)
tit,Angasto-4-4-1,within-area_movement,Angasto,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Antwerp-1-5-1,hatch_year,Antwerp,year,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-1,hatch_mom_Ring,Antwerp,parent,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-1,hatch_nest_LD,Antwerp,date,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-1,rear_area,Antwerp,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-1,rear_Box,Antwerp,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-1,rear_nest_trt,Antwerp,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-2,hatch_year,Antwerp,year,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-2,hatch_mom_Ring,Antwerp,parent,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-2,hatch_nest_LD,Antwerp,date,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-2,rear_area,Antwerp,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-2,rear_Box,Antwerp,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Antwerp-1-5-2,rear_nest_trt,Antwerp,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,hatch_year,Araluen,year,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,rear_area,Araluen,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,rear_Box,Araluen,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,home_or_away,Araluen,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,rear_nest_OH,Araluen,date,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,rear_Cs_at_start_of_rearing,Araluen,siblings,conclusive,negative,bluetit (teams = 77)
tit,Araluen-1-1-1,relative_CS,Araluen,siblings,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,hatch_year,Araluen,year,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,rear_area,Araluen,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,rear_Box,Araluen,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,home_or_away,Araluen,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,rear_nest_OH,Araluen,date,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,rear_Cs_at_start_of_rearing,Araluen,siblings,conclusive,negative,bluetit (teams = 77)
tit,Araluen-2-2-1,relative_CS,Araluen,siblings,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,hatch_year,Arltung,year,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,hatch_mom_Ring,Arltung,parent,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,genetic_dad_ring_(WP_or_EP),Arltung,parent,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,rear_nest_breed_ID,Arltung,id,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,rear_area,Arltung,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,rear_nest_OH,Arltung,date,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,net_rearing_manipulation,Arltung,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,day14_measurer,Arltung,observer,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,chick_sex_molec,Arltung,sex,conclusive,negative,bluetit (teams = 77)
tit,Arltung-4-4-1,brood_sex_ratio,Arltung,sex,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,hatch_year,Arltung,year,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,rear_area,Arltung,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,rear_nest_OH,Arltung,date,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,net_rearing_manipulation,Arltung,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,rear_Cs_at_start_of_rearing,Arltung,siblings,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,d14_rear_nest_brood_size,Arltung,siblings,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,day14_measurer,Arltung,observer,conclusive,negative,bluetit (teams = 77)
tit,Arltung-1-1-1,chick_sex_molec,Arltung,sex,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,hatch_year,Arltung,year,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,hatch_mom_Ring,Arltung,parent,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,genetic_dad_ring_(WP_or_EP),Arltung,parent,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,rear_nest_breed_ID,Arltung,id,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,rear_area,Arltung,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,rear_nest_OH,Arltung,date,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,net_rearing_manipulation,Arltung,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,day14_measurer,Arltung,observer,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,chick_sex_molec,Arltung,sex,conclusive,negative,bluetit (teams = 77)
tit,Arltung-2-2-1,brood_sex_ratio,Arltung,sex,conclusive,negative,bluetit (teams = 77)
