Baxter,Baxter-2-2-1,The competition with sibling is an important determinant of growth.,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2wFd1Uodrx19dK3,NA,NA,1,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,NA,rear_nest_LD,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baxter,Baxter-1-1-1,The competition with sibling is an important determinant of growth.,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2wFd1Uodrx19dK3,NA,NA,1,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,NA,rear_nest_LD,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beltan,Beltan-2-2-1,"Competition among siblings has a negative effect on both, female and male nestling growth. Both, size and weight of individual nestlings measured 14 days after hatching decrease substantially with increasing numbers of nestlings reared in the same nest.",neg_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_tarsus_length,R_2Wwn0cMK5hFC4vB,rear_Cs_at_start_of_rearing,2385,0,linear,exponential_variance,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beltan,Beltan-1-1-1,"Competition among siblings has a negative effect on both, female and male nestling growth. Both, size and weight of individual nestlings measured 14 days after hatching decrease substantially with increasing numbers of nestlings reared in the same nest.",neg_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_2Wwn0cMK5hFC4vB,rear_Cs_at_start_of_rearing,2385,0,linear,exponential_variance,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bethan,Bethan-1-1-1,"The growth of nestling blue tits is directly impaired by competition with siblings, by about 0.22 grams per additional sibling. The lack of a negative association with the number of fledged birds from the rearing nest suggests that this may be less related to the absolute number of siblings, but rather the extent to which the number of siblings exceeds the number which the provisioning adults are capable of rearing.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2xPmP71Af1t1YR5,net_rearing_manipulation,3267,1,generalised,standard,NA,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,number_chicks_fledged_from_rear_nest,Date_of_day14,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beulah,Beulah-1-1-1,THP paraphrase: competition reduced chick growth regardless of how competition is defined,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2y3muAnh5ZdPNsd,rear_nest_trt_C.E,2789,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,rear_Box,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bilpin,Bilpin-1-1-1,Competition has a negative effect on growth.,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2YDnnczYjl21ufr,net_rearing_manipulation,NA,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bindoo,Bindoo-1-1-1,"All definitions of sibling competition had a statistically significant, negative impact on all definitions of growth, while controlling for expected growth on the basis of the average of the hatch nest. However, the effect sizes were small, and only two measures of growth (weight and BMI) had enough variance explained by the tarsus length measure of sibling competition to be considered of practical interest. Thus, overall sibling competition has a modest negative impact on growth.",neg_q,identity,identity,blue tit,0,constructed variable (combining information from two or more original variables),"GL, was calculated as the difference between its day 14 tarsus length and the average day 14 tarsus length for all members of its hatch nest.  GL = xday_14_tarsus_length - x Ì…day_14_tarsus_length | hatch_nest_breed_ID",day_14_tarsus_length_deviation,R_2yr82cdDjPysYtS,competition_weight,3720,0,linear,standard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,competition_weight,NA,NA,NA,NA,NA,NA,NA,NA
Blinma,Blinma-1-1-1,"Although the effect of brood size both at the beginning of the nestling period (just after manipulations) and on day 14 are significant, the brood size only explains 1.6% of the variation in tarsus length and 3.8% of the variation in chick weight on day 14. The effect of the experiment itself, (being moved or being in a brood that was unnaturally large regardless of brood size) seem to have stronger effects on the nestlings than being brought up with one additional sibling. Large differences in brood size will, however, have stronger effects on nestling size and weight.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2zUZWZuYEjzhNEw,d14_rear_nest_brood_size,3720,0,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boonah,Boonah-1-1-1,"My results suggest that nestling growth is negatively impacted by the number of siblings, but the impact explains a small amount of the variation in nestling growth.",neg_c,identity,identity,blue tit,0,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_30l9T9czSfysE75,NA,2553,0,linear,lasso_regression,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boulia,Boulia-1-1-2,Nestling growth in blue tits is significantly influenced by sibling competition,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_31LAZLL0bxwShz9,rear_nest_trt_C.E,2626,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boulia,Boulia-1-1-1,Nestling growth in blue tits is significantly influenced by sibling competition,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_31LAZLL0bxwShz9,rear_nest_trt_R.E,2626,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bourke,Bourke-1-1-1,"To what extent is the growth of nestling blue tits (Cyanistes caeruleus) influenced by competition with siblings?  

The cross-foster experiment showed that brood size and treatment level significantly affected nestling growth at 14 days (Table 1). Our analysis suggests that nestlingsâ€™ growth decreased with increasing number of siblings (Table 2, beta= -0.057).  


",neg_c,log,log,blue tit,1,constructed variable (combining information from two or more original variables),day_14_tarsus_length and day_14_weight,SMI,R_3dWjjdkDbTRCUqs,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bowral,Bowral-2-2-1,"We conclude that the evidence is mixed regarding whether competition with siblings affects growth. On one hand, when analyzing control nests (which have naturally occurring variation in brood size), we find no evidence that chicks that tend to be smaller in larger broods. 

In all nests analyses, we find in one set of analyses that the effect of adding chicks depends on the original brood size--there is a larger effect in nests that were bigger to begin with, and close to no effect when original brood size is small. Chick substraction appears to have little effect in these analyses.

On the other hand, in our other set of all nests analyses we see some positive evidence for an effect of siblings, as there were significant negative main effects for both brood size and net manipulation, suggesting that extra chicks lead to smaller average sizes in the nest.

One possible interpretation of these results is that chicks suffer when they grow up in broods that are larger than what the mothers intended to have, perhaps particularly so when those broods were large to begin with. However, within the normal range of brood sizes (i.e. in control nests), parents are able to adjust care levels such that outcomes for chicks are similar across different levels of sibling competition.",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3E20pSupmdXAXDz,net_rearing_manipulation,3315,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bowral,Bowral-1-1-1,"We conclude that the evidence is mixed regarding whether competition with siblings affects growth. On one hand, when analyzing control nests (which have naturally occurring variation in brood size), we find no evidence that chicks that tend to be smaller in larger broods. 

In all nests analyses, we find in one set of analyses that the effect of adding chicks depends on the original brood size--there is a larger effect in nests that were bigger to begin with, and close to no effect when original brood size is small. Chick substraction appears to have little effect in these analyses.

On the other hand, in our other set of all nests analyses we see some positive evidence for an effect of siblings, as there were significant negative main effects for both brood size and net manipulation, suggesting that extra chicks lead to smaller average sizes in the nest.

One possible interpretation of these results is that chicks suffer when they grow up in broods that are larger than what the mothers intended to have, perhaps particularly so when those broods were large to begin with. However, within the normal range of brood sizes (i.e. in control nests), parents are able to adjust care levels such that outcomes for chicks are similar across different levels of sibling competition.",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3E20pSupmdXAXDz,net_rearing_manipulation,3315,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bright,Bright-1-1-1,"Mean nestling mass (as an index of ""growth"") appears to be negatively influenced by number of siblings after accounting for genetics, and spatial and temporal autocorrelation. However, parental genetic effects may be far more important in influencing growth than brood size alone.",neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_3EchM6GxZboGwz4,rear_Cs_at_start_of_rearing,2564,0,linear,standard,NA,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,NA,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,Date_of_day14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buchan,Buchan-1-1-1,"The growth of nestlings blue tits generally decreases with increased competition with siblings as shown by the overall relationship between chick growth rate and rear nest brood size (Fig. 1B). Experimental manipulations of nests showed that relative increased in nestling competition results in decreased chick growth rates compared to all other nests (i.e. control and decreased treatments; Fig. 1A). The lack of difference between control and decreased nests (Fig. 1A) could be because breeding adults can only invest in offspring provisioning as much as their condition or fitness allows, and the original clutch may have been close to their maximal investment capacity. Only those in increased treatment nests were pushed beyond their limits to provide and offspring growth suffered as a consequence. Decreased treatment nest chicks may not have been provided with excessive food (which could result in increased in chick growth) as adults save energy for future reproductive efforts, or there may be some other physiological constraint to the rate of growth, regardless of possibly higher provisioning rates at decreased treatment nests.",neg_q,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),"I took day_14_weight and adjusted for body size using a LMM including day_14_tarsus_length as a fixed effect and day14_measurer as a random intercept. I then took the residuals of this model and divided by 14 to give a daily chick growth rate. This was then used as my response. {newline} lmer(day_14_weight ~ day_14_tarsus_length + (1|day14_measurer), data = titdata) {newline} titdata$day_14_weight_SA <- as.vector(resid(model.mass)) #SA = size adjusted {newline} titdata$chick_growth_rate <- titdata$day_14_weight_SA / 14",residual_day14_weight,R_3eemYAT4onCCt0N,rear_Cs_at_start_of_rearing,3328,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_reduction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bunbur,Bunbur-1-1-1,"From this analysis, I conclude that chick growth, as measured by mass and tarsus length at day 14, is less affected by the original brood size than by the studyâ€™s manipulation of chicks within a nest. Possibly birds maximize their breeding success by increasing or decreasing clutch size according to environmental conditions, parental experience, or other factors not measured in this study.",none_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3ERyi6ZMihKx06s,rear_Cs_at_start_of_rearing,2367,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burnie,Burnie-1-1-1,"Competition with siblings reduces growth of nestling blue tits when clutch size is artificially increased beyond the size produced by the mother, and presumably, the amount of food brought by the rearing parents is insufficient for all chicks in the nest. The effect of one extra chick beyond the initial size (and presumably, sufficient food supply) corresponds to a decrease of 0.32g at 14 days on average. This effect is biologically significant, as it represents a decline of 3.1% in mean body weight, and 0.25 standard deviations in the body weight of chicks at that age.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3EZsdPTvOnZBe9S,net_rearing_manipulation,2608,0,linear,standard,hatch_year,NA,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,NA,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,Date_of_day14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,manipulation_non,NA,NA,NA
Byrock,Byrock-1-1-1,"Sibling count had a statistically significant effect on both measures of nestling growth. The 0.065 g decrease in mass for each additional sibling represents only a 0.63% change from the mean mass of 10.276 g. The 0.020 mm decrease in tarsus length per additional sibling represents a 0.12 % change from the mean of 16.7276 mm. Given the range in brood size from 1 to 17, the difference in mass and tarsus length due to sibling competition could be as much as 10.08% and 1.92%, respectively, when comparing the extremes of the brood size range. This indicates a potentially biologically significant effect when considering the extremes of brood size, but minor changes in brood size are unlikely to have a biologically significant effect.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3iKJrflQwwxsps0,d14_rear_nest_brood_size,3720,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Byrock,Byrock-2-2-1,"Sibling count had a statistically significant effect on both measures of nestling growth. The 0.065 g decrease in mass for each additional sibling represents only a 0.63% change from the mean mass of 10.276 g. The 0.020 mm decrease in tarsus length per additional sibling represents a 0.12 % change from the mean of 16.7276 mm. Given the range in brood size from 1 to 17, the difference in mass and tarsus length due to sibling competition could be as much as 10.08% and 1.92%, respectively, when comparing the extremes of the brood size range. This indicates a potentially biologically significant effect when considering the extremes of brood size, but minor changes in brood size are unlikely to have a biologically significant effect.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3iKJrflQwwxsps0,d14_rear_nest_brood_size,3720,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caigun,Caigun-2-2-1,"Growth appears to be negatively affected by early competition with siblings, yet somehow positively correlated with the number of siblings in a nest at the end of nesting. It is possible that these latter results are confounded by great provisioning parents. For example, perhaps parents who can support many offspring (those with high nestling counts on day 14), do so much more efficiently, and those nests with lower numbers of nestlings on day 14, are of poorer quality - thus those individuals have grown less, despite less competition.",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3lMQ3NmmjrzpbM2,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,rear_mom_Ring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caigun,Caigun-1-1-1,"Growth appears to be negatively affected by early competition with siblings, yet somehow positively correlated with the number of siblings in a nest at the end of nesting. It is possible that these latter results are confounded by great provisioning parents. For example, perhaps parents who can support many offspring (those with high nestling counts on day 14), do so much more efficiently, and those nests with lower numbers of nestlings on day 14, are of poorer quality - thus those individuals have grown less, despite less competition.",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3lMQ3NmmjrzpbM2,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,rear_mom_Ring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairns,Cairns-1-1-1,"There is a small be statistically significant effect of sibling competition on nestling blue tit growth - a 1% increase in brood size reduces tarsus length by 0.006 mm (95 CIs: -0.007 to -0.005) (as a one percent change in brood size does not mean much, we might extrapolate and say that a 50% increase in brood size reduces a chick's tarsus length by 0.3 mm)",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3M4jvijC62vcUBW,percent_change,2716,0,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,percent_change,NA,NA,NA,NA,NA
Camden,Camden-1-1-2,There appears to be no effects of sibling competition on the growth of nestling blue tits.,none_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3m9pJhdYt9KfVms,rear_Cs_at_start_of_rearing,3720,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Camden,Camden-1-1-1,There appears to be no effects of sibling competition on the growth of nestling blue tits.,none_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3m9pJhdYt9KfVms,rear_Cs_at_start_of_rearing,3720,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Casino,Casino-3-1-2,NA,NA,identity,identity,blue tit,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3nBCE4hMLh5s3qt,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cattai,Cattai-2-2-2,"More siblings have a negative impact on blue tit chick growth, both, in terms of biomass and tarsus length. Even though males are, on avergae heavier and larger than females, more numerous clutches have negative impacts on chick growth for both sexes. However, environmental effects such as clutch size explain more variation in biomass than in tarsus length, assuming leg size is more genetically determined than weight, which seems a more plastic traist.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3nBCE4hMLh5s3qt,rear_nest_trt_C.E,2031,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cattai,Cattai-2-2-1,"More siblings have a negative impact on blue tit chick growth, both, in terms of biomass and tarsus length. Even though males are, on avergae heavier and larger than females, more numerous clutches have negative impacts on chick growth for both sexes. However, environmental effects such as clutch size explain more variation in biomass than in tarsus length, assuming leg size is more genetically determined than weight, which seems a more plastic traist.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_3nBCE4hMLh5s3qt,rear_nest_trt_R.E,2031,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Casino,Casino-3-1-1,NA,NA,identity,identity,blue tit,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3nBCE4hMLh5s3qt,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
